InvoiceNo,invoice_first_date,customer_id,country,invoice_revenue,n_lines
554107,2011-05-22 14:09:00,16249.0,United Kingdom,205.7,5
554108,2011-05-22 14:29:00,13668.0,United Kingdom,318.51,23
554109,2011-05-22 14:33:00,12682.0,France,205.5,10
554110,2011-05-22 14:35:00,13468.0,United Kingdom,111.4,5
554111,2011-05-22 14:40:00,15724.0,United Kingdom,114.60000000000001,6
554112,2011-05-22 14:44:00,17611.0,United Kingdom,305.1,78
554113,2011-05-22 14:53:00,16700.0,United Kingdom,403.23,24
554114,2011-05-22 15:00:00,15292.0,United Kingdom,180.94,25
554115,2011-05-22 15:03:00,15938.0,United Kingdom,92.7,3
554116,2011-05-22 15:11:00,14514.0,United Kingdom,147.86,13
554117,2011-05-22 15:12:00,13758.0,United Kingdom,893.37,47
554118,2011-05-22 15:26:00,16592.0,United Kingdom,238.98,14
554119,2011-05-22 15:27:00,16592.0,United Kingdom,53.8,2
554120,2011-05-22 15:28:00,16592.0,United Kingdom,57.3,3
554121,2011-05-22 15:31:00,17690.0,United Kingdom,142.65,9
554122,2011-05-22 15:37:00,15705.0,United Kingdom,143.1,6
554123,2011-05-22 15:44:00,16818.0,United Kingdom,171.82,10
554124,2011-05-23 08:31:00,13339.0,United Kingdom,860.12,54
554125,2011-05-23 08:52:00,13885.0,United Kingdom,399.15,23
554126,2011-05-23 09:14:00,12431.0,Australia,472.09,17
554129,2011-05-23 09:39:00,14189.0,United Kingdom,306.34000000000003,16
554130,2011-05-23 09:42:00,17949.0,United Kingdom,204.0,1
554131,2011-05-23 09:43:00,13988.0,United Kingdom,725.02,31
554132,2011-05-23 09:43:00,12360.0,Austria,1083.58,45
554134,2011-05-23 09:48:00,12583.0,France,421.96,20
554135,2011-05-23 09:58:00,12877.0,United Kingdom,92.92,5
554137,2011-05-23 10:13:00,12708.0,Germany,371.95,19
554138,2011-05-23 10:21:00,14239.0,United Kingdom,35.400000000000006,1
554139,2011-05-23 10:34:00,14911.0,EIRE,1007.75,52
554141,2011-05-23 10:34:00,14189.0,United Kingdom,51.36,4
554142,2011-05-23 10:38:00,15288.0,United Kingdom,471.6,12
554146,2011-05-23 10:45:00,13479.0,United Kingdom,156.6,7
554147,2011-05-23 10:48:00,12423.0,Belgium,333.82,22
554151,2011-05-23 11:07:00,14049.0,United Kingdom,2026.6299999999999,143
554155,2011-05-23 11:26:00,12757.0,Portugal,1241.98,1
554156,2011-05-23 11:28:00,13798.0,United Kingdom,366.0,3
554157,2011-05-23 11:33:00,18283.0,United Kingdom,99.47,44
554158,2011-05-23 11:44:00,15563.0,United Kingdom,465.43,40
554159,2011-05-23 11:48:00,12464.0,Belgium,147.0,4
554160,2011-05-23 11:49:00,17841.0,United Kingdom,320.48,80
554161,2011-05-23 11:49:00,12464.0,Belgium,34.0,2
554162,2011-05-23 11:52:00,16722.0,United Kingdom,397.78,12
554163,2011-05-23 11:52:00,14573.0,United Kingdom,183.26,23
554164,2011-05-23 11:58:00,14364.0,United Kingdom,398.05,5
554181,2011-05-23 12:09:00,13078.0,United Kingdom,486.7,20
554202,2011-05-23 12:14:00,13546.0,United Kingdom,188.16,27
554207,2011-05-23 12:15:00,14573.0,United Kingdom,1.95,1
554261,2011-05-23 12:32:00,16033.0,United Kingdom,256.98,40
554262,2011-05-23 12:32:00,17715.0,United Kingdom,326.4,1
554263,2011-05-23 12:32:00,12474.0,Germany,7.800000000000001,1
554264,2011-05-23 12:35:00,15602.0,United Kingdom,138.2,5
554268,2011-05-23 12:59:00,15311.0,United Kingdom,638.24,27
554269,2011-05-23 13:03:00,13223.0,United Kingdom,62.4,4
554270,2011-05-23 13:05:00,15046.0,United Kingdom,439.52,26
554271,2011-05-23 13:06:00,16422.0,United Kingdom,1733.8500000000001,14
554272,2011-05-23 13:08:00,12901.0,United Kingdom,2843.6,6
554274,2011-05-23 13:12:00,16266.0,United Kingdom,113.55,6
554275,2011-05-23 13:17:00,14903.0,United Kingdom,686.47,91
554277,2011-05-23 13:20:00,12901.0,United Kingdom,127.2,1
554278,2011-05-23 13:25:00,13831.0,United Kingdom,378.69,53
554279,2011-05-23 13:28:00,17723.0,United Kingdom,415.00000000000006,1
554280,2011-05-23 13:35:00,14817.0,United Kingdom,529.5500000000001,29
554281,2011-05-23 13:41:00,18160.0,United Kingdom,318.55,19
554282,2011-05-23 14:01:00,15769.0,United Kingdom,1742.8,6
554283,2011-05-23 14:11:00,17686.0,United Kingdom,1044.54,54
554284,2011-05-23 14:14:00,17686.0,United Kingdom,12.64,1
554286,2011-05-23 14:16:00,17686.0,United Kingdom,386.96,18
554289,2011-05-23 14:18:00,15434.0,United Kingdom,306.96,12
554301,2011-05-23 14:46:00,12757.0,Portugal,1241.98,1
554305,2011-05-23 14:58:00,12757.0,Portugal,557.72,1
554306,2011-05-23 14:59:00,15734.0,United Kingdom,578.6500000000001,11
554307,2011-05-23 14:59:00,12989.0,United Kingdom,457.68,5
554309,2011-05-23 15:00:00,12989.0,United Kingdom,241.20000000000002,2
554315,2011-05-23 15:29:00,16086.0,United Kingdom,308.61,10
554322,2011-05-23 15:33:00,17512.0,United Kingdom,109.8,4
554323,2011-05-23 15:33:00,16729.0,United Kingdom,330.6,24
554324,2011-05-23 15:38:00,12712.0,Germany,146.8,4
554325,2011-05-23 15:38:00,12621.0,Germany,495.1,21
554326,2011-05-23 16:32:00,13737.0,United Kingdom,339.59999999999997,30
554329,2011-05-23 16:52:00,15796.0,United Kingdom,379.40000000000003,11
554337,2011-05-23 17:25:00,17920.0,United Kingdom,259.9,12
554347,2011-05-24 08:21:00,16523.0,United Kingdom,720.4,24
554348,2011-05-24 08:49:00,13523.0,United Kingdom,1695.54,66
554349,2011-05-24 08:49:00,14191.0,United Kingdom,278.78000000000003,17
554350,2011-05-24 08:51:00,13523.0,United Kingdom,106.75,6
554351,2011-05-24 08:53:00,15132.0,United Kingdom,176.1,6
554353,2011-05-24 09:10:00,14258.0,United Kingdom,1541.16,15
554354,2011-05-24 09:12:00,15987.0,United Kingdom,39.900000000000006,2
554355,2011-05-24 09:20:00,16992.0,United Kingdom,249.55,15
554356,2011-05-24 09:25:00,12670.0,France,393.34,13
554357,2011-05-24 09:26:00,15987.0,United Kingdom,353.34000000000003,1
554358,2011-05-24 09:32:00,17450.0,United Kingdom,2825.3999999999996,2
554359,2011-05-24 09:56:00,13590.0,United Kingdom,301.55,18
554362,2011-05-24 10:17:00,17811.0,United Kingdom,150.35,15
554363,2011-05-24 10:19:00,12647.0,Germany,293.25,15
554364,2011-05-24 10:21:00,16029.0,United Kingdom,264.0,2
554365,2011-05-24 10:22:00,13089.0,United Kingdom,688.0600000000001,28
554366,2011-05-24 10:24:00,17450.0,United Kingdom,9468.48,4
554367,2011-05-24 10:24:00,13089.0,United Kingdom,237.15,10
554368,2011-05-24 10:33:00,13267.0,United Kingdom,257.39,13
554369,2011-05-24 10:34:00,13267.0,United Kingdom,9.959999999999999,1
554370,2011-05-24 10:35:00,13267.0,United Kingdom,62.099999999999994,3
554371,2011-05-24 10:42:00,17659.0,United Kingdom,595.29,28
554372,2011-05-24 10:50:00,13842.0,United Kingdom,301.14,19
554375,2011-05-24 11:29:00,18044.0,United Kingdom,245.92,17
554376,2011-05-24 11:31:00,15719.0,United Kingdom,491.71999999999997,79
554379,2011-05-24 11:35:00,14047.0,United Kingdom,339.7,5
554380,2011-05-24 11:45:00,16709.0,United Kingdom,580.36,12
554381,2011-05-24 11:46:00,16709.0,United Kingdom,133.8,3
554382,2011-05-24 11:55:00,17365.0,United Kingdom,610.93,67
554392,2011-05-24 12:04:00,14534.0,United Kingdom,211.5,19
554415,2011-05-24 12:10:00,18202.0,United Kingdom,747.24,36
554421,2011-05-24 12:12:00,18202.0,United Kingdom,164.02,9
554424,2011-05-24 12:14:00,14527.0,United Kingdom,138.87,14
554441,2011-05-24 12:22:00,13213.0,United Kingdom,320.48,21
554465,2011-05-24 12:36:00,13534.0,United Kingdom,300.8,18
554483,2011-05-24 12:57:00,13771.0,United Kingdom,593.25,21
554484,2011-05-24 13:02:00,13854.0,United Kingdom,302.88,4
554485,2011-05-24 13:22:00,18018.0,United Kingdom,37.45,2
554487,2011-05-24 13:27:00,16919.0,United Kingdom,146.5,29
554489,2011-05-24 13:46:00,17272.0,United Kingdom,751.76,38
554490,2011-05-24 13:50:00,17058.0,United Kingdom,236.94,14
554491,2011-05-24 13:50:00,14606.0,United Kingdom,99.83,28
554492,2011-05-24 13:56:00,13168.0,United Kingdom,131.43,11
554494,2011-05-24 14:00:00,16327.0,United Kingdom,729.07,75
554495,2011-05-24 14:18:00,17961.0,United Kingdom,3.75,1
554496,2011-05-24 14:25:00,18173.0,United Kingdom,452.0,5
554497,2011-05-24 14:38:00,15819.0,United Kingdom,537.5,36
554498,2011-05-24 14:39:00,15314.0,United Kingdom,327.97,24
554502,2011-05-24 14:47:00,14289.0,United Kingdom,124.68,6
554503,2011-05-24 15:06:00,14163.0,United Kingdom,337.92,8
554504,2011-05-24 15:13:00,17719.0,United Kingdom,304.4,17
554505,2011-05-24 15:14:00,17521.0,United Kingdom,159.56,8
554506,2011-05-24 15:22:00,14083.0,United Kingdom,15.18,2
554507,2011-05-24 15:29:00,15513.0,United Kingdom,317.16,13
554508,2011-05-24 15:33:00,13213.0,United Kingdom,94.80000000000001,2
554509,2011-05-24 15:45:00,17375.0,United Kingdom,113.73,26
554510,2011-05-24 15:51:00,17389.0,United Kingdom,336.6,5
554513,2011-05-24 15:56:00,14057.0,United Kingdom,342.46,12
554515,2011-05-24 16:25:00,15042.0,United Kingdom,135.93,5
554520,2011-05-24 17:03:00,17841.0,United Kingdom,468.01,48
554524,2011-05-24 17:18:00,14738.0,United Kingdom,17.4,1
554534,2011-05-24 17:34:00,16923.0,United Kingdom,50.0,1
554542,2011-05-25 08:32:00,15194.0,United Kingdom,499.08,19
554543,2011-05-25 09:18:00,16091.0,United Kingdom,157.25,10
554545,2011-05-25 09:35:00,13102.0,United Kingdom,219.78,13
554547,2011-05-25 09:37:00,13102.0,United Kingdom,79.56,4
554549,2011-05-25 09:57:00,12747.0,United Kingdom,328.34999999999997,14
554552,2011-05-25 09:58:00,13694.0,United Kingdom,2044.8400000000001,8
554554,2011-05-25 10:02:00,13694.0,United Kingdom,262.54999999999995,3
554555,2011-05-25 10:08:00,12437.0,France,267.12,11
554556,2011-05-25 10:11:00,13098.0,United Kingdom,829.63,27
554557,2011-05-25 10:12:00,15804.0,United Kingdom,525.36,34
554560,2011-05-25 10:35:00,13317.0,United Kingdom,424.0,21
554561,2011-05-25 10:35:00,13317.0,United Kingdom,207.3,10
554570,2011-05-25 10:53:00,13728.0,United Kingdom,152.35,10
554579,2011-05-25 10:56:00,18229.0,United Kingdom,469.0,7
554597,2011-05-25 11:01:00,15140.0,United Kingdom,326.52,9
554598,2011-05-25 11:12:00,13263.0,United Kingdom,260.04,51
554603,2011-05-25 11:14:00,14593.0,United Kingdom,219.76999999999998,23
554617,2011-05-25 11:21:00,14593.0,United Kingdom,119.82,41
554628,2011-05-25 11:26:00,15039.0,United Kingdom,659.35,52
554629,2011-05-25 11:34:00,15882.0,United Kingdom,135.14000000000001,6
554630,2011-05-25 11:34:00,13268.0,United Kingdom,296.32,40
554631,2011-05-25 11:35:00,15882.0,United Kingdom,9.899999999999999,1
554632,2011-05-25 11:41:00,14287.0,United Kingdom,66.0,3
554633,2011-05-25 11:44:00,14287.0,United Kingdom,17.28,1
554635,2011-05-25 11:45:00,13069.0,United Kingdom,117.75000000000001,7
554636,2011-05-25 11:52:00,16763.0,United Kingdom,611.85,23
554637,2011-05-25 11:58:00,14688.0,United Kingdom,206.46,12
554638,2011-05-25 11:59:00,14810.0,United Kingdom,196.9,28
554639,2011-05-25 12:00:00,17955.0,United Kingdom,163.2,1
554640,2011-05-25 12:06:00,14680.0,United Kingdom,1126.6,8
554641,2011-05-25 12:06:00,17770.0,United Kingdom,123.3,2
554642,2011-05-25 12:19:00,14646.0,Netherlands,1392.0,1
554643,2011-05-25 12:28:00,16133.0,United Kingdom,792.62,11
554644,2011-05-25 12:34:00,15311.0,United Kingdom,714.77,29
554645,2011-05-25 12:34:00,17770.0,United Kingdom,52.9,5
554646,2011-05-25 12:39:00,17790.0,United Kingdom,124.25,8
554647,2011-05-25 12:39:00,14705.0,United Kingdom,179.0,1
554648,2011-05-25 12:44:00,12562.0,France,444.96000000000004,21
554649,2011-05-25 12:46:00,16133.0,United Kingdom,79.19999999999999,1
554650,2011-05-25 12:54:00,12681.0,France,568.74,30
554651,2011-05-25 12:55:00,12779.0,Poland,752.2099999999999,27
554654,2011-05-25 13:34:00,12815.0,Poland,615.36,31
554655,2011-05-25 13:35:00,12924.0,United Kingdom,367.28000000000003,6
554656,2011-05-25 13:36:00,17663.0,United Kingdom,230.55,9
554658,2011-05-25 14:18:00,12839.0,United Kingdom,306.88,23
554663,2011-05-25 14:29:00,14985.0,United Kingdom,172.24,37
554664,2011-05-25 14:40:00,14397.0,United Kingdom,76.8,3
554665,2011-05-25 14:44:00,14336.0,United Kingdom,349.94,16
554666,2011-05-25 14:54:00,13599.0,United Kingdom,371.3,14
554667,2011-05-25 15:18:00,15727.0,United Kingdom,374.82000000000005,14
554668,2011-05-25 15:19:00,18226.0,United Kingdom,317.59999999999997,13
554669,2011-05-25 15:31:00,15203.0,United Kingdom,480.96,36
554670,2011-05-25 15:47:00,18044.0,United Kingdom,77.52,5
554671,2011-05-25 15:47:00,14009.0,United Kingdom,314.7,18
554672,2011-05-25 15:54:00,14415.0,United Kingdom,387.1,20
554674,2011-05-25 16:01:00,14522.0,United Kingdom,278.63,7
554682,2011-05-25 16:08:00,14085.0,United Kingdom,311.5,46
554684,2011-05-25 16:28:00,16448.0,United Kingdom,188.89000000000001,20
554695,2011-05-25 17:12:00,16161.0,United Kingdom,219.46,25
554697,2011-05-25 17:31:00,14584.0,United Kingdom,220.38,29
554698,2011-05-26 08:38:00,16678.0,United Kingdom,301.35,11
554699,2011-05-26 09:17:00,12613.0,Germany,501.83000000000004,22
554700,2011-05-26 09:18:00,12613.0,Germany,139.03,6
554701,2011-05-26 09:33:00,12974.0,United Kingdom,144.8,8
554702,2011-05-26 09:45:00,15805.0,United Kingdom,385.81,25
554703,2011-05-26 10:03:00,15281.0,United Kingdom,48.1,2
554704,2011-05-26 10:09:00,15658.0,United Kingdom,418.95,21
554705,2011-05-26 10:12:00,12910.0,United Kingdom,364.38,5
554706,2011-05-26 10:13:00,12910.0,United Kingdom,57.900000000000006,2
554707,2011-05-26 10:15:00,14101.0,United Kingdom,1090.76,6
554708,2011-05-26 10:25:00,16449.0,United Kingdom,291.0,17
554709,2011-05-26 10:35:00,15769.0,United Kingdom,1086.0,3
554710,2011-05-26 10:37:00,15769.0,United Kingdom,537.0,1
554711,2011-05-26 10:41:00,12654.0,Germany,123.05,8
554712,2011-05-26 10:43:00,16873.0,United Kingdom,546.88,22
554713,2011-05-26 10:43:00,12654.0,Germany,48.099999999999994,3
554718,2011-05-26 11:16:00,12942.0,United Kingdom,137.77,8
554756,2011-05-26 11:36:00,16837.0,United Kingdom,75.0,3
554762,2011-05-26 11:37:00,16837.0,United Kingdom,320.5,17
554765,2011-05-26 11:38:00,16837.0,United Kingdom,341.6,22
554770,2011-05-26 11:40:00,14911.0,EIRE,482.44,26
554776,2011-05-26 11:43:00,14911.0,EIRE,5.8,1
554787,2011-05-26 11:51:00,16356.0,United Kingdom,107.67,15
554788,2011-05-26 12:00:00,12987.0,United Kingdom,304.3,14
554789,2011-05-26 12:07:00,16966.0,United Kingdom,426.96,6
554791,2011-05-26 12:12:00,14911.0,EIRE,5.8,1
554792,2011-05-26 12:38:00,12547.0,Spain,48.4,2
554794,2011-05-26 12:41:00,12720.0,Germany,215.51999999999998,15
554795,2011-05-26 12:46:00,14210.0,United Kingdom,316.8,17
554798,2011-05-26 12:52:00,15189.0,United Kingdom,610.5999999999999,9
554808,2011-05-26 13:01:00,17059.0,United Kingdom,329.01,57
554809,2011-05-26 13:13:00,16838.0,United Kingdom,196.73000000000002,11
554810,2011-05-26 13:16:00,14816.0,United Kingdom,271.85,4
554812,2011-05-26 13:21:00,15005.0,United Kingdom,252.32999999999998,39
554813,2011-05-26 13:26:00,15852.0,United Kingdom,103.21000000000001,21
554814,2011-05-26 13:34:00,16609.0,United Kingdom,895.44,42
554815,2011-05-26 13:46:00,13798.0,United Kingdom,589.78,4
554816,2011-05-26 14:01:00,17550.0,United Kingdom,100.44,9
554817,2011-05-26 14:08:00,15622.0,United Kingdom,302.8,16
554818,2011-05-26 14:09:00,13199.0,United Kingdom,292.6,6
554819,2011-05-26 14:09:00,17550.0,United Kingdom,10.5,5
554820,2011-05-26 14:09:00,15622.0,United Kingdom,107.4,5
554821,2011-05-26 14:09:00,13199.0,United Kingdom,67.88,3
554822,2011-05-26 14:17:00,12937.0,United Kingdom,210.8,12
554823,2011-05-26 14:20:00,16624.0,United Kingdom,426.43,21
554824,2011-05-26 14:21:00,15785.0,United Kingdom,401.82,16
554825,2011-05-26 14:45:00,16843.0,United Kingdom,309.41,16
554826,2011-05-26 14:53:00,12493.0,France,232.5,12
554827,2011-05-26 15:19:00,14646.0,Netherlands,8980.88,50
554832,2011-05-26 15:30:00,16092.0,United Kingdom,282.86,17
554834,2011-05-26 15:35:00,17416.0,United Kingdom,327.59999999999997,2
554835,2011-05-26 16:11:00,15241.0,United Kingdom,201.97,14
554836,2011-05-26 16:25:00,13015.0,United Kingdom,783.67,30
554837,2011-05-26 16:30:00,14584.0,United Kingdom,254.42000000000002,23
554838,2011-05-26 16:30:00,18232.0,United Kingdom,107.85000000000001,8
554839,2011-05-26 17:15:00,14056.0,United Kingdom,374.29,50
554840,2011-05-26 17:16:00,12684.0,France,398.0,13
554842,2011-05-26 18:17:00,14740.0,United Kingdom,555.71,34
554843,2011-05-26 19:13:00,13911.0,United Kingdom,330.42,16
554844,2011-05-26 19:38:00,18073.0,United Kingdom,63.0,3
554845,2011-05-26 19:49:00,17450.0,United Kingdom,5518.68,8
554850,2011-05-27 09:15:00,17739.0,United Kingdom,388.18,6
554853,2011-05-27 09:32:00,16839.0,United Kingdom,366.56,7
554854,2011-05-27 09:39:00,16369.0,United Kingdom,354.45,15
554855,2011-05-27 09:48:00,15172.0,United Kingdom,179.8,13
554858,2011-05-27 10:15:00,17042.0,United Kingdom,222.18,13
554859,2011-05-27 10:16:00,14828.0,United Kingdom,1063.8400000000001,9
554860,2011-05-27 10:20:00,15249.0,United Kingdom,548.39,28
554861,2011-05-27 10:29:00,12633.0,Germany,716.73,38
554865,2011-05-27 10:37:00,14280.0,United Kingdom,134.04,8
554866,2011-05-27 10:41:00,13488.0,United Kingdom,493.27,24
554868,2011-05-27 10:52:00,13135.0,United Kingdom,3096.0,1
554869,2011-05-27 10:55:00,16525.0,United Kingdom,338.28000000000003,5
554906,2011-05-27 11:41:00,14194.0,United Kingdom,670.61,39
554915,2011-05-27 12:23:00,16133.0,United Kingdom,325.6,5
554916,2011-05-27 12:26:00,17345.0,United Kingdom,82.79,11
554917,2011-05-27 12:29:00,15104.0,United Kingdom,652.8,41
554918,2011-05-27 12:29:00,17345.0,United Kingdom,45.54,11
554919,2011-05-27 12:38:00,13225.0,United Kingdom,537.0,3
554920,2011-05-27 12:41:00,16275.0,United Kingdom,559.87,33
554921,2011-05-27 12:44:00,13854.0,United Kingdom,411.59999999999997,2
554922,2011-05-27 12:47:00,14735.0,United Kingdom,316.1,8
554923,2011-05-27 12:48:00,14735.0,United Kingdom,89.7,2
554924,2011-05-27 12:54:00,12748.0,United Kingdom,12.850000000000001,2
554927,2011-05-27 13:00:00,16726.0,United Kingdom,191.4,10
554929,2011-05-27 13:16:00,13018.0,United Kingdom,366.87,27
554930,2011-05-27 13:17:00,15939.0,United Kingdom,252.0,1
554932,2011-05-27 13:24:00,12999.0,United Kingdom,76.5,1
554933,2011-05-27 13:26:00,13232.0,United Kingdom,260.21,40
554934,2011-05-27 13:29:00,12971.0,United Kingdom,65.9,3
554935,2011-05-27 13:30:00,14338.0,United Kingdom,579.97,30
554936,2011-05-27 13:30:00,12971.0,United Kingdom,100.19999999999999,3
554937,2011-05-27 13:32:00,15402.0,United Kingdom,440.99,28
554938,2011-05-27 13:34:00,12876.0,Belgium,726.43,34
554939,2011-05-27 13:49:00,15311.0,United Kingdom,373.03999999999996,18
554940,2011-05-27 13:49:00,12494.0,France,403.09000000000003,21
554941,2011-05-27 13:53:00,16016.0,United Kingdom,127.19,16
554942,2011-05-27 14:01:00,17841.0,United Kingdom,157.57999999999998,42
554943,2011-05-27 14:10:00,13798.0,United Kingdom,556.3,4
554944,2011-05-27 14:12:00,18073.0,United Kingdom,178.08,2
554946,2011-05-27 14:22:00,18242.0,United Kingdom,379.82,17
554947,2011-05-27 14:29:00,12748.0,United Kingdom,100.48,3
554948,2011-05-27 14:29:00,14447.0,United Kingdom,336.03000000000003,24
554949,2011-05-27 14:44:00,14092.0,United Kingdom,327.66,15
554950,2011-05-27 14:48:00,14227.0,United Kingdom,797.48,46
554951,2011-05-27 14:48:00,16323.0,United Kingdom,207.50000000000003,1
554952,2011-05-27 14:48:00,14227.0,United Kingdom,81.0,2
554953,2011-05-27 14:49:00,14227.0,United Kingdom,17.4,1
554954,2011-05-27 14:50:00,14227.0,United Kingdom,179.67000000000002,9
554955,2011-05-27 14:55:00,17412.0,United Kingdom,120.7,6
554963,2011-05-27 15:32:00,14625.0,United Kingdom,314.1,19
554964,2011-05-27 15:57:00,15867.0,United Kingdom,252.3,39
554965,2011-05-27 16:00:00,14560.0,United Kingdom,67.15,2
554966,2011-05-27 16:17:00,16034.0,United Kingdom,146.4,4
554968,2011-05-27 16:24:00,17961.0,United Kingdom,94.41,14
554969,2011-05-27 16:30:00,14976.0,United Kingdom,178.74,10
554974,2011-05-27 17:14:00,14031.0,United Kingdom,1100.55,26
554975,2011-05-29 10:40:00,17819.0,United Kingdom,843.0600000000001,10
554976,2011-05-29 10:57:00,15046.0,United Kingdom,320.35,22
554977,2011-05-29 11:03:00,16444.0,United Kingdom,121.0,19
554978,2011-05-29 11:05:00,16889.0,United Kingdom,350.06,30
554979,2011-05-29 11:34:00,16931.0,United Kingdom,161.58,37
554980,2011-05-29 11:59:00,17613.0,United Kingdom,55.2,9
554981,2011-05-29 12:06:00,17613.0,United Kingdom,415.04,54
554982,2011-05-29 12:16:00,17152.0,United Kingdom,1155.6,4
554984,2011-05-29 12:19:00,17152.0,United Kingdom,218.0,2
554985,2011-05-29 12:26:00,12426.0,Germany,582.73,30
554986,2011-05-29 12:35:00,14451.0,United Kingdom,360.0,52
554987,2011-05-29 12:48:00,14823.0,United Kingdom,68.65,14
554988,2011-05-29 13:32:00,15897.0,United Kingdom,119.71000000000001,6
554989,2011-05-29 13:50:00,15897.0,United Kingdom,102.34,18
554990,2011-05-29 13:57:00,16567.0,United Kingdom,308.03999999999996,9
554991,2011-05-29 14:03:00,14823.0,United Kingdom,142.0,32
554992,2011-05-29 14:08:00,16686.0,United Kingdom,382.14,76
554993,2011-05-29 14:13:00,17051.0,United Kingdom,247.14000000000001,43
554994,2011-05-29 14:18:00,14606.0,United Kingdom,149.01,45
554995,2011-05-29 14:23:00,18109.0,United Kingdom,161.71,16
554996,2011-05-29 14:28:00,16407.0,United Kingdom,194.4,16
554997,2011-05-29 15:35:00,16746.0,United Kingdom,321.96000000000004,18
554998,2011-05-29 15:35:00,15925.0,United Kingdom,207.15,12
554999,2011-05-29 15:44:00,15547.0,United Kingdom,407.43,56
555000,2011-05-31 08:03:00,18232.0,United Kingdom,263.13,16
555001,2011-05-31 08:32:00,16566.0,United Kingdom,185.22000000000003,4
555002,2011-05-31 08:50:00,17682.0,United Kingdom,350.12,17
555003,2011-05-31 09:36:00,12787.0,Netherlands,158.1,8
555004,2011-05-31 09:37:00,13549.0,United Kingdom,105.35,7
555005,2011-05-31 09:38:00,16656.0,United Kingdom,1093.44,8
555007,2011-05-31 09:52:00,13694.0,United Kingdom,208.79999999999998,2
555008,2011-05-31 10:24:00,17061.0,United Kingdom,382.70000000000005,2
555009,2011-05-31 10:32:00,17340.0,United Kingdom,607.74,22
555010,2011-05-31 10:38:00,17450.0,United Kingdom,213.12,1
555011,2011-05-31 10:43:00,16168.0,United Kingdom,75.0,4
555012,2011-05-31 10:43:00,16814.0,United Kingdom,420.43,27
555015,2011-05-31 10:45:00,16558.0,United Kingdom,613.54,41
555016,2011-05-31 11:09:00,13113.0,United Kingdom,792.5,9
555017,2011-05-31 11:14:00,16801.0,United Kingdom,213.05,9
555025,2011-05-31 11:21:00,17648.0,United Kingdom,474.02,26
555028,2011-05-31 11:22:00,17648.0,United Kingdom,49.5,3
555070,2011-05-31 11:36:00,15863.0,United Kingdom,9.2,2
555073,2011-05-31 11:39:00,16470.0,United Kingdom,129.32,20
555075,2011-05-31 12:05:00,16013.0,United Kingdom,382.5,1
555076,2011-05-31 12:11:00,13900.0,United Kingdom,374.87,26
555077,2011-05-31 12:42:00,17975.0,United Kingdom,147.48,9
555091,2011-05-31 12:50:00,12748.0,United Kingdom,170.02,29
555092,2011-05-31 13:08:00,16483.0,United Kingdom,139.35,19
555093,2011-05-31 13:15:00,12720.0,Germany,74.96,4
555094,2011-05-31 13:17:00,13398.0,United Kingdom,457.34,26
555095,2011-05-31 13:32:00,12540.0,Spain,1306.49,47
555096,2011-05-31 13:32:00,12682.0,France,458.84,18
555097,2011-05-31 13:38:00,16333.0,United Kingdom,177.60000000000002,1
555098,2011-05-31 13:39:00,16333.0,United Kingdom,310.8,1
555099,2011-05-31 13:39:00,16333.0,United Kingdom,844.0,3
555101,2011-05-31 13:45:00,13070.0,United Kingdom,228.8,9
555102,2011-05-31 13:50:00,14819.0,United Kingdom,84.72,3
555103,2011-05-31 13:58:00,17454.0,United Kingdom,104.0,5
555104,2011-05-31 14:02:00,17949.0,United Kingdom,816.0,1
555106,2011-05-31 14:14:00,12790.0,Netherlands,324.92,21
555107,2011-05-31 14:14:00,12594.0,Italy,587.45,23
555108,2011-05-31 14:18:00,18231.0,United Kingdom,671.02,48
555109,2011-05-31 14:19:00,16023.0,United Kingdom,322.85,41
555110,2011-05-31 14:34:00,17841.0,United Kingdom,197.55,71
555111,2011-05-31 14:37:00,16434.0,United Kingdom,201.26999999999998,11
555112,2011-05-31 14:48:00,17725.0,United Kingdom,314.47,16
555113,2011-05-31 14:48:00,18190.0,United Kingdom,113.0,6
555114,2011-05-31 14:55:00,13571.0,United Kingdom,120.59,15
555116,2011-05-31 15:16:00,16919.0,United Kingdom,317.3,29
555119,2011-05-31 15:22:00,15163.0,United Kingdom,155.0,10
555124,2011-05-31 15:26:00,18204.0,United Kingdom,549.43,93
555125,2011-05-31 15:26:00,13481.0,United Kingdom,313.71000000000004,17
555127,2011-05-31 15:30:00,15241.0,United Kingdom,368.1,21
555133,2011-05-31 15:32:00,16810.0,United Kingdom,309.54,15
555147,2011-05-31 15:41:00,13505.0,Switzerland,906.4,42
555156,2011-06-01 07:37:00,15643.0,United Kingdom,39.45,2
555157,2011-06-01 07:38:00,15643.0,United Kingdom,287.45,8
555158,2011-06-01 08:38:00,14842.0,United Kingdom,1378.48,76
555159,2011-06-01 09:06:00,15124.0,United Kingdom,90.75,9
555160,2011-06-01 09:18:00,14646.0,Netherlands,1799.6,13
555161,2011-06-01 09:26:00,12423.0,Belgium,84.92,5
555162,2011-06-01 10:15:00,12473.0,Germany,672.1899999999999,35
555164,2011-06-01 10:24:00,14646.0,Netherlands,3623.2,13
555194,2011-06-01 11:13:00,16422.0,United Kingdom,588.36,7
555195,2011-06-01 11:27:00,15240.0,United Kingdom,416.28000000000003,20
