customer_id,total_revenue,n_invoices,avg_aov,last_purchase_date
15344.0,563.9399999999999,26,187.98,2011-12-09 10:45:00
15345.0,393.54,20,393.54,2011-10-25 11:28:00
15346.0,252.42,17,252.42,2011-01-11 11:18:00
15347.0,201.6,5,201.6,2010-12-08 15:25:00
15348.0,158.04,9,158.04,2011-09-28 13:17:00
15349.0,473.81,72,236.905,2011-07-04 16:06:00
15350.0,115.65,5,115.65,2010-12-01 13:33:00
15351.0,1960.1100000000001,225,280.0157142857143,2011-11-27 12:52:00
15353.0,777.02,63,388.51,2011-03-30 12:15:00
15355.0,277.05,14,138.525,2011-11-10 13:44:00
15356.0,2766.5,519,276.65,2011-11-08 13:11:00
15358.0,8347.2,551,379.41818181818184,2011-12-05 09:04:00
15360.0,427.93,13,427.93,2011-10-31 09:35:00
15361.0,418.92,7,418.92,2010-12-13 09:52:00
15363.0,326.0,16,326.0,2010-12-02 12:28:00
15364.0,913.19,29,456.595,2011-09-05 09:46:00
15365.0,2314.32,114,330.6171428571429,2011-11-14 08:29:00
15366.0,602.51,44,301.255,2011-09-25 15:01:00
15367.0,1877.5900000000001,95,469.39750000000004,2011-10-13 14:13:00
15368.0,446.94000000000005,4,446.94000000000005,2011-11-18 14:42:00
15370.0,2386.05,94,340.86428571428576,2011-10-30 10:58:00
15372.0,2007.4,27,2007.4,2011-07-25 16:39:00
15373.0,2415.9100000000003,132,201.32583333333335,2011-12-01 15:05:00
15374.0,168.0,3,168.0,2011-08-03 09:59:00
15376.0,1233.36,117,411.11999999999995,2011-10-30 15:04:00
15379.0,3703.29,194,529.0414285714286,2011-06-23 13:13:00
15380.0,1690.2600000000002,36,338.052,2011-12-01 12:13:00
15381.0,596.8499999999999,8,298.42499999999995,2011-05-10 11:55:00
15382.0,5955.71,302,992.6183333333333,2011-11-25 10:58:00
15384.0,642.41,41,321.205,2011-06-23 10:57:00
15385.0,316.88,12,316.88,2011-10-30 15:11:00
15386.0,394.14,31,394.14,2011-06-06 13:47:00
15388.0,140.54,10,140.54,2011-03-14 13:53:00
15389.0,500.0,1,500.0,2011-06-20 16:18:00
15392.0,1535.53,84,383.8825,2011-12-05 11:01:00
15393.0,231.86,12,115.93,2011-11-23 16:48:00
15394.0,2183.54,85,545.885,2011-11-30 11:49:00
15395.0,107.45,7,107.45,2011-01-18 12:40:00
15396.0,288.18,14,288.18,2011-08-19 10:56:00
15397.0,94.0,6,94.0,2011-02-23 09:25:00
15398.0,1345.5300000000002,73,672.7650000000001,2011-11-23 16:47:00
15399.0,815.77,50,271.92333333333335,2011-12-08 13:04:00
15400.0,716.2,12,143.24,2011-09-08 13:57:00
15402.0,626.77,42,313.385,2011-07-14 12:17:00
15405.0,349.1,8,349.1,2011-06-03 14:44:00
15406.0,510.71000000000004,53,255.35500000000002,2011-11-08 13:22:00
15407.0,1056.44,153,264.11,2011-11-06 11:55:00
15408.0,267.18,34,267.18,2011-03-20 15:02:00
15410.0,3450.84,122,431.355,2011-09-16 14:47:00
15411.0,1358.88,99,339.72,2011-11-13 15:19:00
15412.0,190.53,10,190.53,2011-06-21 15:24:00
15414.0,774.9000000000001,39,258.3,2011-11-30 09:50:00
15415.0,572.8100000000001,48,572.8100000000001,2011-01-30 14:13:00
15416.0,3984.32,192,996.08,2011-10-06 09:38:00
15417.0,508.8,28,508.8,2011-09-15 15:26:00
15419.0,135.86,8,135.86,2011-11-15 09:23:00
15421.0,950.36,53,237.59,2011-10-12 09:20:00
15422.0,97.7,6,48.85,2011-01-20 16:17:00
15423.0,43.5,2,43.5,2011-11-01 14:01:00
15424.0,383.34000000000003,17,191.67000000000002,2011-03-30 13:02:00
15426.0,1447.39,292,289.478,2011-11-20 15:36:00
15427.0,1483.1399999999999,306,494.37999999999994,2011-11-06 14:29:00
15428.0,93.78,6,93.78,2011-11-24 16:54:00
15429.0,397.35,82,198.675,2011-11-13 12:28:00
15432.0,171.19,10,171.19,2011-11-16 16:30:00
15433.0,533.3,41,266.65,2011-05-10 10:45:00
15434.0,1041.48,55,208.296,2011-12-01 13:33:00
15435.0,149.29,29,149.29,2011-11-17 16:39:00
15436.0,1122.53,329,374.1766666666667,2011-11-27 16:05:00
15437.0,200.16,45,200.16,2011-03-22 13:11:00
15438.0,156.57999999999998,25,156.57999999999998,2011-07-31 14:19:00
15440.0,383.68,62,127.89333333333333,2011-10-16 12:16:00
15442.0,594.0,2,594.0,2011-04-05 12:24:00
15443.0,3236.91,382,462.4157142857143,2011-12-08 10:40:00
15444.0,1418.2599999999998,219,709.1299999999999,2011-11-30 17:37:00
15445.0,113.5,5,113.5,2011-03-20 15:06:00
15447.0,155.17,9,155.17,2011-01-13 11:26:00
15448.0,494.64,28,494.64,2011-01-31 10:42:00
15449.0,974.52,60,324.84,2011-11-13 15:02:00
15450.0,429.84,30,429.84,2011-11-09 17:11:00
15452.0,538.73,58,179.57666666666668,2011-11-10 12:13:00
15453.0,1388.3700000000001,286,198.33857142857144,2011-12-08 10:59:00
15454.0,179.1,25,179.1,2010-12-12 14:21:00
15456.0,447.22,60,149.07333333333335,2011-03-01 13:51:00
15457.0,237.07,58,237.07,2011-03-22 15:31:00
15458.0,161.64,7,161.64,2011-11-14 13:08:00
15460.0,216.76,58,216.76,2010-12-20 16:08:00
15462.0,234.6,11,78.2,2011-09-06 13:11:00
15463.0,126.14,7,126.14,2011-11-10 12:57:00
15464.0,1048.85,157,1048.85,2011-01-05 15:56:00
15465.0,7354.619999999999,97,408.5899999999999,2011-11-20 10:11:00
15466.0,334.53,57,334.53,2011-09-15 14:08:00
15467.0,524.88,52,174.96,2011-11-30 14:17:00
15468.0,467.51,24,233.755,2011-10-19 13:49:00
15469.0,538.55,24,269.275,2011-10-20 16:21:00
15471.0,469.48,77,469.48,2011-12-07 14:12:00
15472.0,371.56,76,371.56,2011-08-18 15:17:00
15473.0,1771.2,11,253.02857142857144,2011-11-25 15:15:00
15475.0,454.11,29,454.11,2011-09-23 15:20:00
15478.0,1441.42,46,720.71,2011-10-30 14:19:00
15480.0,905.5,45,905.5,2011-08-15 14:32:00
15482.0,11054.96,98,921.2466666666666,2011-11-24 10:46:00
15483.0,233.81,88,58.4525,2011-07-01 13:07:00
15484.0,3594.31,188,898.5775,2011-12-08 15:03:00
15485.0,2575.0,86,858.3333333333334,2011-11-09 14:31:00
15488.0,91.32,2,91.32,2011-09-08 10:11:00
15489.0,1134.28,50,378.0933333333333,2011-11-17 08:53:00
15491.0,3100.09,154,516.6816666666667,2011-09-05 15:56:00
15492.0,659.46,35,329.73,2011-11-11 14:53:00
15493.0,2001.8,297,400.36,2011-11-07 12:04:00
15494.0,1299.23,125,649.615,2011-11-18 14:51:00
15497.0,1262.2,15,631.1,2011-11-22 11:51:00
15498.0,13316.4,512,493.2,2011-12-07 12:48:00
15500.0,1131.56,68,282.89,2011-12-01 13:47:00
15502.0,10384.93,213,865.4108333333334,2011-11-24 12:48:00
15503.0,147.09,70,147.09,2010-12-12 10:57:00
15504.0,52.83,13,52.83,2011-09-19 13:45:00
15505.0,3610.96,97,722.192,2011-10-18 07:56:00
15506.0,979.26,164,326.42,2011-11-17 12:11:00
15507.0,492.36,46,492.36,2011-06-21 11:19:00
15508.0,1000.27,92,166.71166666666667,2011-06-03 15:43:00
15510.0,250.0,1,250.0,2011-01-13 12:10:00
15511.0,909.23,160,181.846,2011-11-28 09:43:00
15512.0,121.0,7,60.5,2011-07-07 10:20:00
15513.0,14758.22,308,776.7484210526316,2011-11-06 14:36:00
15514.0,4139.46,178,376.31454545454545,2011-11-27 14:40:00
15516.0,62.43,15,20.81,2011-10-26 10:51:00
15517.0,267.03,27,267.03,2011-04-20 14:02:00
15518.0,1942.45,214,242.80625,2011-10-06 13:05:00
15520.0,343.5,18,343.5,2011-12-08 10:58:00
15521.0,3000.2,185,375.025,2011-10-30 13:42:00
15522.0,398.84,57,199.42,2011-11-07 11:26:00
15523.0,412.0100000000001,10,412.0100000000001,2011-09-16 16:29:00
15524.0,440.0,1,440.0,2011-11-15 12:09:00
15525.0,825.9200000000001,178,275.3066666666667,2011-12-07 14:43:00
15526.0,148.44,4,74.22,2011-11-06 15:04:00
15527.0,2429.78,163,303.7225,2011-11-21 12:17:00
15528.0,229.33,26,229.33,2011-03-30 16:14:00
15529.0,3995.23,672,363.20272727272726,2011-11-17 11:29:00
15530.0,1502.35,108,375.5875,2011-11-18 12:25:00
15531.0,2007.44,228,1003.72,2011-12-01 18:43:00
15532.0,1580.93,256,395.2325,2011-11-14 14:51:00
15533.0,807.57,83,269.19,2011-11-20 15:35:00
15535.0,536.4000000000001,75,134.10000000000002,2011-06-19 16:02:00
15537.0,110.92,24,110.92,2011-06-29 13:10:00
15539.0,538.46,41,538.46,2011-12-02 13:36:00
15540.0,213.3,15,213.3,2011-11-28 13:51:00
15541.0,85.13000000000001,29,85.13000000000001,2011-08-17 14:58:00
15543.0,127.86,28,127.86,2011-02-24 15:26:00
15544.0,3546.71,259,394.0788888888889,2011-11-30 16:43:00
15545.0,292.71999999999997,81,146.35999999999999,2011-10-16 13:24:00
15547.0,4954.84,702,353.9171428571429,2011-12-02 12:52:00
15549.0,1693.26,115,564.42,2011-09-23 16:22:00
15550.0,575.63,61,143.9075,2011-12-05 15:38:00
15551.0,436.06,29,436.06,2011-11-03 12:37:00
15552.0,90.12,17,90.12,2011-05-06 14:47:00
15553.0,437.23,56,437.23,2011-10-10 14:02:00
15554.0,217.2,14,217.2,2011-03-07 09:00:00
15555.0,4805.17,899,300.323125,2011-11-27 16:19:00
15556.0,279.77,31,279.77,2011-11-15 16:08:00
15557.0,473.65,20,473.65,2011-11-11 12:46:00
15561.0,800.59,27,200.1475,2011-11-28 11:07:00
15562.0,134.55,1,134.55,2010-12-23 09:55:00
15563.0,1400.44,113,350.11,2011-11-17 14:50:00
15565.0,173.16000000000003,8,86.58000000000001,2011-10-20 14:33:00
15567.0,186.01,7,186.01,2011-11-21 10:48:00
15568.0,758.29,53,252.76333333333332,2011-12-07 11:27:00
15569.0,1375.71,31,275.142,2011-08-28 10:15:00
15570.0,4165.52,323,347.1266666666667,2011-12-02 14:47:00
15571.0,650.4300000000001,57,162.60750000000002,2011-11-28 10:02:00
15572.0,2552.86,215,364.69428571428574,2011-12-05 10:09:00
15573.0,607.45,104,303.725,2011-11-08 11:38:00
15574.0,702.25,168,175.5625,2011-06-15 12:01:00
15576.0,940.67,45,940.67,2011-11-02 12:03:00
15577.0,258.88,39,86.29333333333334,2011-07-11 17:03:00
15578.0,127.1,13,127.1,2011-06-30 13:03:00
15579.0,348.6,51,174.3,2011-10-02 12:45:00
15581.0,3679.9700000000003,149,283.0746153846154,2011-08-11 09:38:00
15582.0,682.9100000000001,44,227.63666666666668,2011-11-15 09:55:00
15584.0,725.11,123,181.2775,2011-11-16 10:55:00
15585.0,455.3,31,455.3,2011-06-16 08:38:00
15587.0,913.68,9,228.42,2011-10-20 13:37:00
15589.0,478.53,29,159.51,2011-03-29 09:54:00
15592.0,388.58,24,388.58,2011-10-24 08:59:00
15593.0,199.8,5,199.8,2011-09-30 11:46:00
15594.0,1771.78,103,354.356,2011-11-24 08:53:00
15596.0,1406.59,77,281.318,2011-08-31 10:55:00
15597.0,324.57,22,324.57,2011-11-04 13:26:00
15598.0,240.68,14,240.68,2011-10-17 16:04:00
15599.0,761.74,52,380.87,2011-11-13 11:44:00
15601.0,6776.56,410,484.04,2011-11-28 15:15:00
15602.0,1297.87,46,144.20777777777778,2011-12-01 14:14:00
15603.0,48.48,2,48.48,2011-09-22 10:04:00
15604.0,216.39,17,216.39,2011-10-18 14:47:00
15605.0,1198.23,67,239.64600000000002,2011-11-03 14:17:00
15606.0,2920.16,77,324.4622222222222,2011-10-09 15:47:00
15607.0,104.76,13,104.76,2011-01-07 12:44:00
15608.0,1093.68,60,273.42,2011-11-11 13:20:00
15609.0,298.48,16,298.48,2011-06-08 13:00:00
15610.0,112.46,6,112.46,2011-10-19 10:36:00
15611.0,1591.45,43,122.41923076923078,2011-11-30 12:36:00
15612.0,195.15,6,97.575,2011-11-03 14:52:00
15615.0,10399.74,423,452.1626086956522,2011-11-29 14:42:00
15618.0,776.851,45,194.21275,2011-11-07 08:34:00
15619.0,336.40000000000003,3,336.40000000000003,2011-11-29 08:14:00
15620.0,1553.1799999999998,100,517.7266666666666,2011-10-14 12:41:00
15621.0,1293.03,16,323.2575,2011-12-05 14:01:00
15622.0,3709.56,185,412.17333333333335,2011-10-27 16:44:00
15623.0,301.03,19,301.03,2011-07-21 17:26:00
15624.0,588.13,34,147.0325,2011-08-15 11:38:00
15625.0,1534.2599999999998,64,383.56499999999994,2011-08-28 10:21:00
15626.0,675.8,49,337.9,2011-09-26 10:03:00
15628.0,2870.24,155,318.91555555555556,2011-12-05 10:24:00
15630.0,1186.35,60,593.175,2011-10-25 15:36:00
15632.0,3285.31,167,410.66375,2011-11-24 09:51:00
15634.0,243.55,15,243.55,2011-11-22 16:28:00
15636.0,724.76,25,362.38,2011-09-11 11:17:00
15637.0,223.36,15,223.36,2011-10-18 08:28:00
15639.0,425.32,25,425.32,2011-07-28 14:30:00
15640.0,12515.66,484,834.3773333333334,2011-12-05 14:35:00
15641.0,1887.2000000000003,119,471.80000000000007,2011-08-26 14:04:00
15643.0,664.0,33,221.33333333333334,2011-06-01 07:38:00
15644.0,813.0,238,203.25,2011-06-26 14:54:00
15645.0,612.01,52,612.01,2011-11-21 11:55:00
15646.0,447.64,35,149.21333333333334,2011-07-05 09:53:00
15648.0,657.35,25,328.675,2011-05-19 15:53:00
15649.0,816.0,2,408.0,2011-01-07 13:34:00
15651.0,646.3,32,215.4333333333333,2011-11-03 08:41:00
15652.0,337.74,21,337.74,2011-09-09 14:22:00
15653.0,877.4399999999999,6,438.71999999999997,2011-09-08 10:49:00
15654.0,922.53,21,461.265,2011-11-30 13:08:00
15655.0,560.67,34,560.67,2011-04-10 15:25:00
15656.0,748.5,47,187.125,2011-10-25 14:56:00
15657.0,30.0,1,30.0,2011-11-17 12:19:00
15658.0,1024.1,48,204.82,2011-06-02 15:22:00
15659.0,306.45,11,306.45,2011-10-27 09:23:00
15660.0,1600.8600000000001,90,177.87333333333333,2011-11-14 16:58:00
15661.0,309.8,5,154.9,2011-01-26 13:56:00
15663.0,138.14,9,138.14,2011-08-25 15:50:00
15664.0,386.43,17,386.43,2011-10-20 10:57:00
15665.0,2242.01,116,1121.005,2011-06-24 14:57:00
15667.0,301.32,13,301.32,2011-10-31 10:56:00
15668.0,76.32000000000001,1,76.32000000000001,2011-05-06 10:39:00
15669.0,684.34,33,171.085,2011-10-30 16:03:00
15670.0,173.05,12,173.05,2011-02-16 10:50:00
15671.0,2657.13,78,379.59000000000003,2011-11-21 12:43:00
15673.0,2881.02,155,720.255,2011-09-12 16:12:00
15674.0,2446.6000000000004,114,489.32000000000005,2011-09-27 15:17:00
15675.0,323.69,21,107.89666666666666,2011-09-19 13:48:00
15676.0,3435.76,202,1145.2533333333333,2011-11-21 12:40:00
15677.0,657.23,33,657.23,2011-10-21 15:36:00
15678.0,352.7,12,352.7,2011-10-18 09:25:00
15679.0,781.28,110,195.32,2011-11-15 16:19:00
15680.0,1333.68,78,444.56,2011-11-30 13:46:00
15681.0,1426.1599999999999,53,285.23199999999997,2011-11-14 16:30:00
15683.0,193.75,10,193.75,2011-08-14 12:56:00
15687.0,2993.1,166,332.56666666666666,2011-12-01 08:33:00
15689.0,254.1,9,127.05,2011-08-12 09:37:00
15690.0,239.76,19,119.88,2011-12-05 15:59:00
15691.0,136.8,2,136.8,2011-04-01 15:13:00
15692.0,191.04,12,191.04,2011-11-11 14:12:00
15694.0,6479.4,78,462.8142857142857,2011-12-09 09:44:00
15695.0,409.98,22,204.99,2011-03-18 08:32:00
15696.0,2736.46,171,342.0575,2011-11-06 14:02:00
15699.0,309.65,18,309.65,2011-11-22 08:26:00
15700.0,696.68,86,348.34,2011-06-20 16:53:00
15701.0,1542.1399999999999,237,385.53499999999997,2011-12-07 14:39:00
15703.0,211.5,5,211.5,2011-03-20 10:51:00
15704.0,2293.62,117,573.405,2011-07-22 13:35:00
15705.0,143.1,6,143.1,2011-05-22 15:37:00
15706.0,1060.56,55,265.14,2011-10-07 10:09:00
15707.0,945.5799999999999,214,236.39499999999998,2011-11-04 14:35:00
15708.0,3364.2400000000002,288,480.6057142857143,2011-10-30 10:54:00
15709.0,133.25,6,133.25,2011-03-01 10:38:00
15712.0,1072.3600000000001,53,214.47200000000004,2011-11-30 14:09:00
15713.0,356.70000000000005,19,178.35000000000002,2011-07-19 13:34:00
15714.0,330.88,35,165.44,2011-11-28 11:26:00
15716.0,1118.81,118,279.7025,2011-07-17 11:59:00
15717.0,150.3,7,150.3,2011-04-19 13:21:00
15719.0,5045.610000000001,937,388.1238461538462,2011-11-07 12:29:00
15720.0,598.73,128,598.73,2011-11-15 14:48:00
15721.0,507.08,91,507.08,2011-11-28 12:14:00
15722.0,2222.56,69,444.512,2011-11-04 11:43:00
15723.0,203.1,41,203.1,2010-12-10 11:12:00
15724.0,218.25,11,109.125,2011-05-22 14:40:00
15725.0,415.25,32,415.25,2011-11-24 14:51:00
15727.0,5178.96,302,739.8514285714285,2011-11-23 12:36:00
15729.0,85.0,5,85.0,2011-05-11 12:36:00
15730.0,1120.88,70,373.6266666666667,2011-10-05 12:31:00
15732.0,294.12,14,147.06,2011-05-11 14:24:00
15733.0,162.3,10,162.3,2011-03-02 09:05:00
15734.0,1339.4500000000003,26,669.7250000000001,2011-08-17 10:50:00
15737.0,1205.1200000000001,72,150.64000000000001,2011-11-25 11:21:00
15738.0,4812.42,173,300.77625,2011-11-21 08:26:00
15739.0,449.12,8,449.12,2011-10-04 13:42:00
15740.0,154.88,9,154.88,2011-10-21 14:29:00
15743.0,784.46,88,196.115,2011-11-23 17:19:00
15744.0,34.8,3,34.8,2011-09-23 09:52:00
15745.0,1094.5900000000001,62,273.64750000000004,2011-11-20 13:45:00
15746.0,196.88,28,196.88,2011-07-28 15:21:00
15747.0,974.04,93,324.68,2011-11-27 12:26:00
15748.0,149.31,21,149.31,2011-10-30 12:51:00
15749.0,44534.3,10,14844.766666666668,2011-04-18 13:20:00
15750.0,2465.48,293,308.185,2011-12-07 12:34:00
15752.0,2637.38,411,376.7685714285714,2011-10-31 11:37:00
15753.0,79.2,1,79.2,2011-02-08 12:41:00
15754.0,458.57000000000005,28,152.85666666666668,2011-10-19 14:40:00
15755.0,2364.25,141,394.0416666666667,2011-11-29 14:57:00
15756.0,532.96,192,133.24,2011-10-09 13:30:00
15757.0,714.4200000000001,45,357.21000000000004,2011-10-05 12:14:00
15758.0,205.25,9,205.25,2011-11-15 10:48:00
15759.0,253.04,7,84.34666666666666,2011-05-05 15:13:00
15762.0,583.75,37,291.875,2011-10-05 16:15:00
15763.0,1086.92,61,543.46,2011-11-08 09:44:00
15764.0,3279.9700000000003,180,546.6616666666667,2011-09-12 17:58:00
15766.0,315.06,11,315.06,2011-10-06 17:03:00
15768.0,621.8299999999999,27,207.27666666666664,2011-08-16 10:48:00
15769.0,56252.72,130,2163.566153846154,2011-12-02 13:52:00
15773.0,635.6800000000001,10,635.6800000000001,2011-12-04 12:48:00
15774.0,270.8,25,270.8,2011-10-02 12:04:00
15775.0,104.9,7,104.9,2011-04-08 12:56:00
15776.0,241.62,18,241.62,2011-07-29 13:46:00
15777.0,1047.11,21,261.7775,2011-04-12 16:43:00
15780.0,475.28000000000003,29,158.42666666666668,2011-06-09 12:01:00
15781.0,345.46000000000004,20,115.15333333333335,2011-11-14 14:57:00
15782.0,2614.74,43,871.5799999999999,2011-11-30 10:49:00
15783.0,246.3,14,246.3,2011-11-29 09:50:00
15785.0,2328.9700000000003,83,465.79400000000004,2011-11-07 11:33:00
15786.0,4932.2,267,1644.0666666666666,2011-10-24 14:13:00
15787.0,948.0500000000001,206,316.0166666666667,2011-11-13 14:55:00
15789.0,351.3,25,351.3,2010-12-16 14:35:00
15790.0,220.85,35,220.85,2011-11-29 14:53:00
15791.0,1612.69,75,806.345,2011-10-27 10:14:00
15793.0,965.61,12,321.87,2011-11-25 09:31:00
15795.0,610.01,42,610.01,2011-07-13 10:43:00
15796.0,2711.56,133,338.945,2011-12-08 19:55:00
15797.0,2207.4,8,551.85,2011-08-18 17:04:00
15799.0,884.14,98,294.7133333333333,2011-09-25 12:46:00
15800.0,699.0799999999999,119,349.53999999999996,2011-08-24 14:23:00
15801.0,1063.95,64,354.65000000000003,2011-10-24 13:52:00
15802.0,451.42,1,451.42,2011-07-20 11:38:00
15803.0,415.8200000000001,8,415.8200000000001,2011-10-19 14:56:00
15804.0,4206.39,262,323.5684615384616,2011-12-09 12:31:00
15805.0,5528.48,301,325.2047058823529,2011-11-16 16:32:00
15806.0,784.58,31,261.5266666666667,2011-10-24 14:35:00
15807.0,903.9000000000001,48,301.3,2011-10-20 14:10:00
15808.0,3734.9700000000003,208,933.7425000000001,2011-02-06 14:33:00
15809.0,515.77,35,103.154,2011-11-03 16:40:00
15810.0,1391.98,89,347.995,2011-09-22 09:38:00
15811.0,2218.62,133,369.77,2011-11-17 15:31:00
15812.0,1801.14,41,360.228,2011-08-24 14:19:00
15813.0,1303.9099999999999,40,651.9549999999999,2011-05-16 08:13:00
15814.0,1945.33,72,486.3325,2011-11-23 08:17:00
15815.0,2100.6,49,420.12,2011-10-07 12:42:00
15819.0,1905.45,123,476.3625,2011-10-21 14:50:00
15820.0,206.98,17,206.98,2011-01-24 12:00:00
15821.0,570.96,62,285.48,2011-10-26 15:48:00
15822.0,885.47,33,442.735,2011-12-06 14:50:00
15823.0,15.0,1,15.0,2010-12-02 15:08:00
15825.0,532.94,20,532.94,2011-06-20 13:27:00
15826.0,1654.31,68,551.4366666666666,2011-10-14 16:05:00
15827.0,1836.0900000000001,115,131.14928571428572,2011-09-27 15:35:00
15829.0,636.14,51,318.07,2011-09-01 16:45:00
15830.0,576.0,39,576.0,2011-11-02 10:40:00
15831.0,801.76,68,267.25333333333333,2011-10-12 13:14:00
15832.0,836.79,54,836.79,2011-03-30 15:29:00
15834.0,2233.75,273,558.4375,2011-09-30 14:41:00
15835.0,954.0899999999999,50,238.52249999999998,2011-10-26 15:47:00
15836.0,137.37,10,137.37,2011-10-20 17:13:00
15837.0,391.98,24,391.98,2011-10-06 09:01:00
15838.0,33643.08,167,1770.6884210526316,2011-11-28 14:00:00
15839.0,1048.49,62,349.49666666666667,2011-11-06 13:54:00
15840.0,355.56,27,177.78,2011-10-12 09:08:00
15841.0,1224.06,47,306.015,2011-09-28 12:15:00
15843.0,118.95000000000002,8,118.95000000000002,2011-02-09 10:19:00
15844.0,130.73999999999998,11,130.73999999999998,2011-10-24 15:19:00
15845.0,3711.77,138,463.97125,2011-11-22 09:42:00
15847.0,389.27,22,194.635,2011-11-01 14:41:00
15850.0,238.85,97,119.425,2011-11-20 14:14:00
15852.0,160.70999999999998,22,80.35499999999999,2011-06-06 11:22:00
15853.0,110.8,30,110.8,2011-10-19 10:38:00
15854.0,2974.65,140,247.88750000000002,2011-12-05 13:39:00
15855.0,712.24,80,142.448,2011-07-26 10:20:00
15856.0,16387.57,645,606.947037037037,2011-12-05 17:09:00
15857.0,297.0,14,297.0,2011-11-21 12:18:00
15858.0,1438.85,191,287.77,2011-11-24 12:48:00
15860.0,977.21,142,122.15125,2011-10-30 11:25:00
15861.0,3165.36,546,395.67,2011-11-27 15:59:00
15862.0,832.88,147,208.22,2011-12-01 13:28:00
15863.0,68.84,18,34.42,2011-11-14 12:49:00
15864.0,1936.32,20,322.71999999999997,2011-11-17 13:32:00
15865.0,895.13,40,298.37666666666667,2011-10-30 12:43:00
15866.0,230.53,45,230.53,2011-08-30 14:09:00
15867.0,3812.64,461,254.176,2011-12-04 13:32:00
15869.0,149.64,15,74.82,2011-03-07 17:23:00
15870.0,354.09000000000003,76,354.09000000000003,2011-11-07 10:58:00
15872.0,360.93,128,180.465,2011-11-25 11:55:00
15874.0,4405.88,120,629.4114285714286,2011-10-07 12:31:00
15877.0,493.28,129,246.64,2011-12-08 11:53:00
15880.0,343.28000000000003,105,343.28000000000003,2010-12-05 13:00:00
15881.0,501.39000000000004,29,100.278,2011-01-31 16:59:00
15882.0,516.36,23,129.09,2011-05-25 11:35:00
15883.0,396.48,49,198.24,2011-12-07 17:05:00
15885.0,379.35,18,126.45,2011-09-08 10:43:00
15886.0,181.09,12,181.09,2011-10-10 14:25:00
15888.0,168.31,12,168.31,2011-09-20 12:30:00
15889.0,446.87,93,223.435,2011-07-06 11:10:00
15891.0,524.52,62,524.52,2011-04-27 12:35:00
15894.0,263.55,41,131.775,2011-03-31 13:50:00
15895.0,179.17,11,179.17,2011-07-13 10:27:00
15897.0,222.05,24,111.025,2011-05-29 13:50:00
15898.0,1388.88,86,277.776,2011-12-08 15:23:00
15899.0,56.25,4,56.25,2010-12-06 10:36:00
15900.0,351.11,51,351.11,2011-11-16 12:19:00
15901.0,363.88,116,121.29333333333334,2011-11-23 12:43:00
15903.0,5126.76,74,732.3942857142857,2011-11-30 08:08:00
15904.0,164.68,30,164.68,2011-12-01 14:50:00
15906.0,1567.6899999999998,150,223.95571428571427,2011-11-20 12:24:00
15907.0,967.45,249,322.48333333333335,2011-12-06 12:21:00
15909.0,191.94,7,191.94,2011-06-19 10:38:00
15910.0,1232.18,267,154.0225,2011-12-09 10:51:00
15912.0,264.62,19,132.31,2011-06-14 14:29:00
15916.0,1528.09,155,191.01125,2011-11-23 13:46:00
15917.0,123.1,12,123.1,2011-04-06 10:40:00
15918.0,334.23,40,167.115,2011-06-02 11:42:00
15919.0,639.8900000000001,143,319.94500000000005,2011-11-20 11:28:00
15920.0,167.5,60,41.875,2011-07-08 15:31:00
15921.0,336.03000000000003,25,336.03000000000003,2011-06-20 11:03:00
15922.0,369.5,11,369.5,2010-12-01 13:51:00
15923.0,127.08,21,127.08,2010-12-02 12:16:00
15925.0,207.15,12,207.15,2011-05-29 15:35:00
15930.0,426.63,21,426.63,2011-10-03 14:52:00
15932.0,2495.87,115,311.98375,2011-12-05 17:13:00
15933.0,1107.46,74,369.15333333333336,2011-11-18 13:14:00
15935.0,416.86,12,208.43,2011-04-14 13:27:00
15937.0,145.35,7,145.35,2011-10-06 15:48:00
15938.0,404.58000000000004,18,80.91600000000001,2011-08-19 12:56:00
15939.0,6115.01,76,407.6673333333334,2011-09-11 11:30:00
15940.0,35.8,1,35.8,2011-02-01 16:18:00
15942.0,337.44,14,337.44,2011-07-29 09:01:00
15944.0,325.1,6,325.1,2011-03-08 10:33:00
15945.0,181.0,2,181.0,2010-12-09 13:14:00
15947.0,1708.24,29,1708.24,2011-09-18 10:46:00
15948.0,955.24,60,477.62,2011-12-01 15:32:00
15949.0,364.72,19,182.36,2011-11-23 09:09:00
15950.0,1765.5100000000002,98,441.37750000000005,2011-11-08 11:09:00
15951.0,708.22,41,354.11,2011-12-01 08:34:00
15952.0,806.5699999999999,91,201.64249999999998,2011-11-06 11:18:00
15953.0,1659.3799999999999,98,207.42249999999999,2011-11-24 15:32:00
15955.0,4416.26,183,315.44714285714286,2011-11-15 14:15:00
15957.0,428.89,42,428.89,2011-11-08 12:14:00
15958.0,104.35,7,104.35,2011-09-26 13:41:00
15963.0,470.76,28,235.38,2011-11-20 11:33:00
15965.0,845.64,122,211.41,2011-11-22 16:44:00
15967.0,418.83000000000004,84,209.41500000000002,2011-11-16 15:41:00
15969.0,666.1,20,222.03333333333333,2011-12-07 11:06:00
15970.0,314.1,11,314.1,2011-02-09 12:08:00
15971.0,4199.85,35,349.9875,2011-11-22 12:50:00
15973.0,307.82000000000005,4,307.82000000000005,2010-12-08 11:42:00
15974.0,3442.15,176,491.7357142857143,2011-10-31 13:13:00
